Reviewer,Number,Authors,Title,Pub.year,URL,Species,Site,Latitude,Longitude,Loc.method,Month,Sample.year,Primer.note,Locus,Cross.species,He,Ho,A,Fis,He.mean,Ho.mean,A.mean,Fis.mean,He.sd,Ho.sd,A.sd,Fis.sd,Sample.Size,Notes,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kanton,-2.8261,-171.6766,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.806,0.784,14.583,0.04,0.132665,0.165831,8.583425,NA,44,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kanton,-2.8261,-171.6766,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.806,0.784,14.583,0.04,0.132665,0.165831,8.583425,NA,44,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kanton,-2.8261,-171.6766,GIVEN,NA,NA,NO,1868,NO,NA,NA,NA,NA,0.806,0.784,14.583,0.04,0.132665,0.165831,8.583425,NA,44,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kanton,-2.8261,-171.6766,GIVEN,NA,NA,NO,2069,NO,NA,NA,NA,NA,0.806,0.784,14.583,0.04,0.132665,0.165831,8.583425,NA,44,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kanton,-2.8261,-171.6766,GIVEN,NA,NA,NO,2258,NO,NA,NA,NA,NA,0.806,0.784,14.583,0.04,0.132665,0.165831,8.583425,NA,44,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,1357,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,1370,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,1483,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,1551,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,1868,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,2069,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Enderbury,-3.1125,-171.0934,GIVEN,NA,NA,NO,2258,NO,NA,NA,NA,NA,0.772,0.611,10.917,0.22,0.10788,0.173545,5.048874,NA,22,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.782,0.783,9.833,0.021,0.09,0.265,4.21,NA,25,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.782,0.783,9.833,0.021,0.09,0.265,4.21,NA,25,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.782,0.783,9.833,0.021,0.09,0.265,4.21,NA,25,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,1357,NO,NA,NA,NA,NA,0.782,0.783,9.833,0.021,0.09,0.265,4.21,NA,25,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,1370,NO,NA,NA,NA,NA,0.782,0.783,9.833,0.021,0.09,0.265,4.21,NA,25,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,1483,NO,NA,NA,NA,NA,0.782,0.783,9.833,0.021,0.09,0.265,4.21,NA,25,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,1551,NO,NA,NA,NA,NA,0.782,0.783,9.833,0.021,0.09,0.265,4.21,NA,25,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.782,0.783,9.833,0.021,0.09,0.265,4.21,NA,25,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.782,0.783,9.833,0.021,0.09,0.265,4.21,NA,25,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,1868,NO,NA,NA,NA,NA,0.782,0.783,9.833,0.021,0.09,0.265,4.21,NA,25,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,2069,NO,NA,NA,NA,NA,0.782,0.783,9.833,0.021,0.09,0.265,4.21,NA,25,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Birnie,-3.5842,-171.5203,GIVEN,NA,NA,NO,2258,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,1357,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,1370,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,1483,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,1551,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,1868,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,2069,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Rawaki,-3.7199,-170.7177,GIVEN,NA,NA,NO,2258,NO,NA,NA,NA,NA,0.777,0.786,11.083,0.005,0.152735,0.265872,4.797012,NA,32,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,1357,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,1370,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,1483,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,1551,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,1868,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,2069,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Orona,-4.4987,-172.1862,GIVEN,NA,NA,NO,2258,NO,NA,NA,NA,NA,0.772,0.819,9.583,-0.043,0.087636,0.235521,3.960034,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,1357,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,1370,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,1483,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,1551,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,1868,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,2069,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Manra,-4.4461,-171.2568,GIVEN,NA,NA,NO,2258,NO,NA,NA,NA,NA,0.783,0.821,9.417,-0.025,0.073485,0.24005,3.541962,NA,24,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,McKean,-3.599,-174.1221,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.774,0.787,9.667,0.002,0.145492,0.20265,4.401141,NA,27,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,McKean,-3.599,-174.1221,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.774,0.787,9.667,0.002,0.145492,0.20265,4.401141,NA,27,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,McKean,-3.599,-174.1221,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.774,0.787,9.667,0.002,0.145492,0.20265,4.401141,NA,27,,,,,,,,,
